item_id|item_revision_id|object_type|CLASS_ID|CLASS_NAME|Blade Tip stacking|Blade code|Blades layout|Degree °|Drive Type|Fan Layout Application|Hub axial depth|Hub diameter|Lip|Lip shape|Max diameter|Max. Blade-hub radius|Max. Blade-tip radius|Min. Blade-gap|Moments of Inertia  (Iz)|Motor-blade position|Nominal diameter|Numbers of blades|Ring|Ring axial depth|Ring thickness|Rotation|Type
SCK4708|00-|SCK|825-914|Fan|BW|8280566|Symmetric|0|M5 Milled Ø6.5mm shaft|Downstream|32.70|190.00|Yes|I|479.00|3.00|1.50|0.00|0|0.70|470.00|7|Yes|22.00|2.50|CW|Axial
SCK4768|00-|SCK|825-914|Fan|FW|0|Asymmetric|33.66 33.99 33.16 33.16 34.79 44.22 33.35 33.18 33.16 41.35|M6 Milled Ø8mm shaft|Upstream|30.40|146.30|Yes||385.00|1.00|1.00|0.00|0|4.01|370.00|10|Yes|25.00|2.50|CW|Axial
SCK4781|00-|SCK|825-914|Fan|FW|8280569|Asymmetric|33.18 33.35 44.22 34.79 33.16 33.16 40 33.66 41.35|M5 Milled Ø6.5mm shaft|Upstream|29.50|143.00|Yes||384.00|3.00|1.50|0.00|0|3.00|370.00|10|Yes|21.50|2.50|CW|Axial
SCK4813|00-|SCK|825-914|Fan|FW|0|Symmetric|0|3 M5x120° Ø100mm|Upstream|35.50|142.40|Yes||370.00|2.00|0.00|0.00|0|0.76|360.00|7|Yes|20.00|2.00|CW|Axial
SCK4911|00-|SCK|825-914|Fan|BW|8280559|Asymmetric|39 41 41 40 39 40 39.8 41.2 39|M6 Milled Ø8mm shaft|Upstream|52.50|155.40|No|I|0.00|2.00|0.60|0.00|0|11.93|414.00|9|Yes|21.30|2.00|CW|Axial
SCK5058|00-|SCK|825-914|Fan|BW|8280595|Asymmetric|52.11 50.48 52.94 48.53 55.18 48.63 52.13|3 M5x120° Ø100mm|Downstream|32.70|190.00|Yes|I|479.00|3.00|1.50|0.00|0|0.70|470.00|7|Yes|22.00|2.50|CCW|Axial
SCK5229|00-|SCK|825-914|Fan|BW|8280261|Symmetric|0|M5 Milled Ø6.5mm shaft to Sintered|Upstream|45.00|140.00|Yes||364.00|3.00|2.00|0.00|0|3.00|330.00|7|Yes|45.80|2.80|CW|Axial
SCK6112|00-|SCK|825-914|Fan|FW|8280631|Asymmetric|50.5 43.1 43.1 43.1 50.6 43.2 43.1 43.2|M6 Milled Ø8mm shaft|Upstream|37.30|162.00|Yes||404.00|2.00|1.00|0.00|10277|0.16|390.00|8|Yes|18.50|2.80|CW|Axial
SCK6506|00-|SCK|825-914|Fan|FW|8280421|Asymmetric|40 51 49 40 40 50 48 42|M5 Milled Ø6.5mm shaft|Upstream|37.00|150.00|Yes||404.00|0.00|0.00|0.00|0|8.37|390.00|8|Yes|30.30|2.80|CW|Axial
SCK5560|00-|SCK|825-914|Fan|BW|8280604|Asymmetric|0|3 M5x120° Ø100mm Ø117mm|Downstream|42.67|190.00|Yes|VW|530.00|9.00|3.00|0.00|0|7.30|520.00|7|Yes|24.60|2.50|CCW|Axial
SCK5562|02-|SCK|825-914|Fan|FW|8280612|Asymmetric|38.7,41.8,47.3,52.2,52.2,47.3,41.8,38.7|M6 Milled Ø8mm shaft|Upstream|39.25|146.50|Yes||383.00|1.00|0.30|0.00|6685|1.67|370.00|8|Yes|21.00|2.00|CW|Axial
SCK5562|00-|SCK|825-914|Fan|FW|8280612|Asymmetric|46.2 42.1 42.6 46.8 50 40.8 40.6|M6 Milled Ø8mm shaft|Upstream|36.50|146.50|Yes||384.00|2.00|0.80|0.00|0|5.20|370.00|8|Yes|22.00|2.00|CW|Axial
SCK5562|01-|SCK|825-914|Fan|FW|8280612|Asymmetric|46.2 42.1 42.6 46.8 50 40.8 40.6|M6 Milled Ø8mm shaft|Upstream|36.50|146.50|Yes||384.00|2.00|0.80|0.00|0|5.20|370.00|8|Yes|22.00|2.00|CW|Axial
SCK5575|00-|SCK|825-914|Fan|FW|8280429|Asymmetric|40 52 49 40 40 48 48 43|M5 Milled Ø6.5mm shaft|Upstream|37.00|150.00|Yes||404.00|0.00|0.00|0.00|0|8.11|390.00|8|Yes|30.30|2.80|CW|Axial
SCK5590|00-|SCK|825-914|Fan|BW|8280559|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|33.50|155.00|Yes|U|428.60|3.00|2.50|0.00|0|7.00|416.00|9|Yes|30.50|2.00|CW|Axial
SCK5706|00-|SCK|825-914|Fan|BW|8280573|Symmetric|0|M6 Milled Ø8mm shaft|Upstream|46.94|131.00|Yes||404.00|2.00|0.00|0.00|0|11.80|390.00|7|Yes|16.00|2.50|CW|Axial
SCK6058|00-|SCK|825-914|Fan|FW|8280612|Asymmetric|46,2 42,1 42,6 46,8 50 40,8 40,6|M5 Milled Ø6.5mm shaft|Upstream|37.00|146.50|Yes||376.00|1.50|0.00|0.00|0|1.09|370.00|8|Yes|20.50|2.00|CW|Axial
SCK6094|00-|SCK|825-914|Fan|BW|8280501|Asymmetric|50.5 43.1 43.1 43.1 50.6 43.2 43.1 43.2|3 M5x120° Ø100mm|Upstream|36.00|162.00|Yes||402.00|2.50|2.50|0.00|0|6.60|390.00|8|Yes|17.00|2.80|CW|Axial
SCK6645|00-|SCK|825-914|Fan|FW|828.xxxx|Asymmetric|54.86 47.36 47.36 60.75 47.36 47.36 54.93|3 M5x120° Ø100mm|Upstream|36.50|160.00|Yes||404.00|2.00|0.00|0.00|61116|1.35|390.00|7|Yes|16.00|2.80|CW|Axial
SCK6752|00-|SCK|825-914|Fan|BW|8280668|Asymmetric|59 42.9 56.1 52.1 48.2 55 46.6|3 M5x120° Ø100mm Ø117mm|Downstream|43.00|192.00|Yes|VW|529.00|8.00|1.00|0.00|144588|36.00|520.00|7|Yes|27.00|2.50|CCW|Axial
SCK6858|00-|SCK|825-914|Fan|BW|8280670|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Downstream|43.00|192.00|Yes|VW|529.00|8.00|1.00|0.00|192302|31.30|520.00|9|Yes|27.00|2.50|CCW|Axial
SCK7145|00-|SCK|825-914|Fan|FW|8280692|Asymmetric|41.9 43.6 39.6 38.1 37.3 43.5 40.4 42.1 33.5|3 M5x120° Ø100mm|Upstream|42.40|156.00|Yes||420.00|0.00|0.00|0.00|10423|5.83|400.00|9|Yes|32.00|2.00|CW|Axial
SCK7395|00-|SCK|825-914|Fan|BW|8280710|Symmetric|0|3 M5x120° Ø100mm|Upstream|37.00|170.15|Yes||417.00|0.00|0.00|0.00|13908|3.54|400.00|11|Yes|29.50|2.58|CW|Axial
SCK9473|00-|SCK|825-914|Fan|FW|8280839|Asymmetric|58.05,48.34,48.36,54.49,53.48,48.35,48.93|M5 Milled Ø6.5mm shaft|Upstream|37.50|140.00|Yes||450.00|2.50|0.80|0.00|12131|5.52|430.00|7|Yes|19.00|2.50|CW|Axial
SCK9486|00-|SCK|825-914|Fan|FW|8280803|Asymmetric|30.13126 43.62695 29.94549 29.9614 29.9455 34.7206 30.4423 40.8002 29.9953 30.2453|3 M5x120° Ø117mm|Upstream|40.00|162.00|Yes||429.00|1.00|0.50|0.00|13079|10.80|415.00|11|Yes|23.00|2.80|CCW|Axial
SCK9562|00-|SCK|825-914|Fan|FW|8280847|Symmetric|0|M6 Milled Ø8mm shaft|Upstream|31.00|147.70|Yes||400.00|2.50|1.50|0.00|8413|3.50|384.00|10|Yes|22.00|2.50|CW|Axial
SCK9568|00-|SCK|825-914|Fan|FW|8280919|Asymmetric|0|3 M5x120° Ø100mm|Upstream|30.00|174.00|Yes|U|404.00|3.00|0.00|0.00|9300|5.40|389.60|11|Yes|16.00|0.00|CW|Axial
SCK9589|00-|SCK|825-914|Fan|FW|8280824|Asymmetric|36.76091 32.61518 37.31437 28.17818 28.17818 28.39974 48.67433 28.17818 29.27 29.73384|3 M5x120° Ø100mm|Upstream|43.00|176.00|Yes|U|447.00|2.00|1.00|0.00|18826|4.00|425.00|11|Yes|27.70|2.50|CW|Axial
SCK6173|00-|SCK|825-914|Fan|BW|8280640|Asymmetric|0|3 M5x120° Ø100mm Ø117mm|Downstream|42.00|192.00|Yes|VW|530.00|8.00|1.00|0.00|24228|34.30|520.00|7|Yes|24.60|2.50|CCW|Axial
SCK6181|00-|SCK|825-914|Fan|FW|8280641|Asymmetric|41.21 33.39 39.59 33.9 33.9 34.47 44.13 33.21 33.11|3 M5x120° Ø100mm|Upstream|34.00|136.00|Yes||428.00|2.00|0.60|0.00|0|10.92|415.00|10|Yes|17.50|2.50|CW|Axial
SCK6181|02-|SCK|825-914|Fan|FW|8280641|Asymmetric|33.11 33.21 44.13 34.47 33.9 33.9 39.59 33.39 41.21|3 M5x120° Ø100mm|Upstream|34.00|136.00|Yes||435.00|2.00|0.60|0.00|9998|10.92|415.00|10|Yes|20.50|2.50|CW|Axial
SCK6181|03-|SCK|825-914|Fan|FW|8280641|Asymmetric|33.11 33.21 44.13 34.47 33.9 33.9 39.59 33.39 41.21|3 M5x120° Ø100mm|Upstream|34.00|136.00|Yes||435.00|2.00|0.60|0.00|9998|10.92|415.00|10|Yes|20.50|2.50|CW|Axial
SCK6181|01-|SCK|825-914|Fan|FW|8280641|Asymmetric|33.11 33.21 44.13 34.47 33.9 33.9 39.59 33.39 41.21|3 M5x120° Ø100mm|Upstream|34.00|136.00|Yes||428.00|2.00|0.60|0.00|8923|10.92|415.00|10|Yes|17.50|2.50|CW|Axial
SCK6215|00-|SCK|825-914|Fan|FW|8280643|Asymmetric|33.11 33.21 44.13 34.47 33.9 33.9 39.59 33.39 41.21|M5 Milled Ø6.5mm shaft|Upstream|37.00|198.00|Yes||532.00|5.00|2.50|0.00|33330|3.00|510.00|10|Yes|26.50|3.00|CW|Axial
SCK6382|00-|SCK|825-914|Fan|FW|8280421|Asymmetric|40 51 49 40 40 50 48 42|M5 Milled Ø6.5mm shaft|Upstream|37.00|150.00|Yes||404.00|0.00|0.00|0.00|0|8.37|390.00|8|Yes|30.30|2.80|CW|Axial
SCK6472|00-|SCK|825-914|Fan|FW|8280703|Symmetric|0|M6 Milled Ø8mm shaft|Upstream|47.00|125.80|Yes||344.50|2.00|2.00|0.00|999999|9.46|322.00|5|Yes|40.00|2.00|CW|Axial
SCK6701|00-|SCK|825-914|Fan|FW|8280671|Asymmetric|33.1 41.4 33.7 40 33.2 33.16 34.79 44.2 33.4 33.2|3 M5x120° Ø100mm|Upstream|33.50|147.00|Yes||366.00|2.00|1.50|0.00|5784|7.02|350.00|10|Yes|27.00|2.00|CW|Axial
SCK6741|00-|SCK|825-914|Fan|FW|8280672|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|42.38|156.00|Yes||420.00|0.00|0.00|0.00|0|999.00|399.00|8|Yes|39.00|0.00|CW|Axial
SCK6741|01-|SCK|825-914|Fan|FW|8280672|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|42.38|156.00|Yes||420.00|0.00|0.00|0.00|0|999.00|399.00|8|Yes|32.00|0.00|CW|Axial
SCK6760|00-|SCK|825-914|Fan|BW|8280668|Asymmetric|59 42.9 56.1 52.1 48.2 55 46.6|3 M5x120° Ø100mm Ø117mm|Upstream|43.00|192.00|Yes|VW|529.00|0.00|0.00|0.00|0|8.71|520.00|7|Yes|27.00|2.50|CW|Axial
SCK7565|00-|SCK|825-914|Fan|FW|8280683|Asymmetric|48.2 55 46.6 59.1 42.9 56.1 52.1|3 M5x120° Ø100mm Ø117mm|Upstream|43.00|192.00|Yes|VW|529.00|8.00|1.00|0.00|25167|8.39|520.00|7|Yes|27.00|3.00|CW|Axial
SCK7885|00-|SCK|825-914|Fan|BW|8280733|Asymmetric|0|3 M5x120° Ø100mm Ø117mm|Downstream|43.00|192.00|Yes|VW|529.00|6.00|1.00|0.00|30705|7.90|520.00|9|Yes|27.00|3.00|CCW|Axial
SCK7908|00-|SCK|825-914|Fan|BW|8280734|Asymmetric|0|3 M5x120° Ø95mm Ø104mm|Downstream|43.00|200.00|Yes|VW|528.00|6.00|1.00|0.00|29270|7.50|520.00|9|Yes|27.00|3.00|CCW|Axial
SCK8007|00-|SCK|825-914|Fan|FW|8280735|Asymmetric|48.4 46.8 42.6 42.1 46.2 50.9 40.6 40.8|M6 Milled Ø8mm shaft|Upstream|46.90|150.00|Yes||406.00|5.00|3.00|0.00|10206|4.80|390.00|8|Yes|27.00|2.00|CW|Axial
SCK8063|00-|SCK|825-914|Fan|FW|8280745|Symmetric|0|3 M5x120° Ø100mm|Upstream|38.00|169.50|Yes||449.00|2.50|1.25|0.00|99228|6.30|435.00|9|Yes|27.00|2.80|CW|Axial
SCK8083|00-|SCK|825-914|Fan|BW|1112-5YY0083|Symmetric||3 M5x120° Ø100mm|Upstream|37.00|160.00|Yes|L|471.00|3.00|1.50||16419|5.50|460.00|11|Yes|25.00|2.50|CW|Axial
SCK8114|00-|SCK|825-914|Fan|FW|8280747|Asymmetric|50.8 36.2 37.3 36.2 48.7 36 42.6 36.1 36.1|3 M5x120° Ø117mm|Upstream|40.00|206.50|Yes||540.80|2.00|1.50|0.00|32475|1.20|520.00|9|Yes|22.00|2.80|CW|Axial
SCK8279|00-|SCK|825-914|Fan|FW|8280754|Symmetric|0|3 M5x120° Ø117mm|Upstream|35.50|181.60|Yes||449.00|2.50|0.50|0.00|17500|2.08|435.00|9|Yes|27.00|2.80|CW|Axial
SCK8284|00-|SCK|825-914|Fan|FW|8280745|Symmetric|0|3 M5x120° Ø100mm|Upstream|38.00|169.50|Yes||449.00|2.50|1.25|0.00|17134|0.64|435.00|9|Yes|27.00|2.80|CW|Axial
SCK7095|00-|SCK|825-914|Fan|FW|8280675|Symmetric|0|3 M5x120° Ø100mm|Upstream|32.50|154.00|Yes||421.00|2.00|2.00|0.00|11398|1.68|400.00|10|Yes|25.00|2.50|CW|Axial
SCK7107|00-|SCK|825-914|Fan|FW|8280542|Symmetric|0|3 M5x120° Ø100mm|Upstream|36.50|150.00|Yes||405.00|2.00|0.00|0.00|10070|3.51|384.00|9|Yes|30.00|2.50|CW|Axial
SCK7376|00-|SCK|825-914|Fan|FW|8280678|Symmetric|0|3 M5x120° Ø100mm|Upstream|38.50|154.00|Yes||422.00|5.00|5.00|0.00|13304|4.03|406.00|8|Yes|35.00|2.00|CW|Axial
SCK7495|00-|SCK|825-914|Fan|FW|8280716|Asymmetric|0 41.78146 83.56672 131.6163 177.2363 234.5762 276.3568 318.2171|3 M5x120° Ø100mm|Upstream|42.50|178.86|Yes||444.00|1.00|0.00|0.00|110273|5.50|430.00|8|Yes|28.60|2.80|CW|Axial
SCK7553|00-|SCK|825-914|Fan|FW|8280720|Symmetric|0|3 M5x120° Ø100mm|Upstream|34.00|130.00|Yes||307.00|1.00|1.00|0.00|4240|3.06|295.00|7|Yes|32.00|2.50|CW|Axial
SCK8292|00-|SCK|825-914|Fan|FW|8280537|Asymmetric|36.1 42.6 36 48.7 36.2 37.3 36.2 50.8 28.9|3 M5x120° Ø117mm|Upstream|37.00|181.60|Yes||489.00|2.00|0.50|0.00|22341|1.54|475.00|9|Yes|27.00|2.80|CW|Axial
SCK8454|00-|SCK|825-914|Fan|FW|8280766|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|36.50|166.00|Yes||429.00|3.50|1.50|0.00|13971|1.39|415.00|9|Yes|27.50|2.80|CW|Axial
SCK8565|00-|SCK|825-914|Fan|BW|8280776|Symmetric|0|3 M5x120° Ø100mm|Upstream|37.00|159.00|Yes||438.90|3.00|3.00|0.00|12024|3.95|420.00|7|Yes|21.20|2.50|CW|Axial
SCK8782|00-|SCK|825-914|Fan|FW|8280412|Asymmetric|46.2 42.1 42.6 46.8 50.0 40.8 40.6|3 M5x120° Ø100mm|Upstream|37.50|155.00|Yes||427.00|2.00|0.60|0.00|12487|1.75|414.00|8|Yes|26.00|2.00|CW|Axial
SCK8893|00-|SCK|825-914|Fan|BW|8280791|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|40.00|170.10|Yes||429.00|3.50|0.50|0.00|14921|1.30|415.00|13|Yes|27.00|2.80|CW|Axial
SCK8894|00-|SCK|825-914|Fan|FW|8280794|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|37.00|170.00|Yes||429.00|0.50|0.50|0.00|16735|1.00|415.00|11|Yes|31.00|2.80|CW|Axial
SCK9032|00-|SCK|825-914|Fan|BW|8280683|Asymmetric|48.2 55 46.6 59.1 42.9 56.1 52.1|3 M5x120° Ø100mm Ø117mm|Downstream|43.00|192.00|Yes|VW|529.00|8.00|1.00|0.00|25167|8.39|520.00|7|Yes|27.00|3.00|CCW|Axial
SCK9046|00-|SCK|825-914|Fan|FW|8280683|Asymmetric|48.2 55 46.6 59.1 42.9 56.1 52.1|3 M5x120° Ø100mm Ø117mm|Upstream|43.00|192.00|Yes|VW|529.00|8.00|1.00|0.00|25167|8.39|520.00|7|Yes|27.00|3.00|CW|Axial
SCK9048|00-|SCK|825-914|Fan|FW|8280764|Asymmetric|52.2 47.3 41.8 38.7 38.7 41.8 47.3 52.2|3 M5x120° Ø100mm|Upstream|39.00|162.00|Yes|U|404.00|0.00|0.00|0.00|11147|3.30|389.40|8|Yes|22.00|2.80|CW|Axial
SCK9053|00-|SCK|825-914|Fan|BW|8280683|Asymmetric|48.2 55 46.6 59.1 42.9 56.1 52.1|3 M5x120° Ø100mm Ø117mm|Downstream|43.00|192.00|Yes|VW|529.00|8.00|1.00|0.00|25167|8.39|520.00|7|Yes|27.00|3.00|CCW|Axial
SCK9171|00-|SCK|825-914|Fan|FW|8280816|Asymmetric|10,34.8,44.2,33.4,33.2,33.2,41.1,33.7,40,33.2|M5 Milled Ø6.5mm shaft|Upstream|40.00|191.00|Yes||485.00|2.00|2.00|0.00|126293|2.80|460.00|10|Yes|22.80|2.80|CW|Axial
SCK9203|00-|SCK|825-914|Fan|FW|8280819|Asymmetric|58.05,48.34,48.36,54.49,53.48,48.35,48.93|M5 Milled Ø6.5mm shaft|Upstream|37.50|140.00|Yes||450.00|3.00|0.80|0.00|12085|5.52|430.00|7|Yes|19.00|2.50|CW|Axial
SCK9203|01-|SCK|825-914|Fan|FW|8280819|Asymmetric|58.05,48.34,48.36,54.49,53.48,48.35,48.93|M5 Milled Ø6.5mm shaft|Upstream|37.50|140.00|Yes||450.00|3.00|0.80|0.00|12085|5.52|430.00|7|Yes|19.00|2.50|CW|Axial
SCK7937|00-|SCK|825-914|Fan|FW|8280738|Asymmetric|33.8 34 45.8 40.4 46.8 35.3 33.7 38.5 56.7|M5 Milled Ø6.5mm shaft|Upstream|30.00|135.00|Yes||270.00|0.75|0.75|0.00|2967|0.35|260.00|9|Yes|30.00|2.00|CW|Axial
SCK8009|00-|SCK|825-914|Fan|FW|8280726|Symmetric|0|3 M5x120° Ø100mm|Upstream|42.00|154.00|Yes||446.00|2.50|2.50|0.00|13304|3.25|430.00|9|Yes|35.00|2.00|CW|Axial
SCK8011|00-|SCK|825-914|Fan|FW|8280726|Symmetric|0|3 M5x120° Ø100mm|Upstream|42.00|154.00|Yes||446.00|2.50|2.50|0.00|13304|3.25|430.00|9|Yes|35.00|2.00|CW|Axial
SCK8310|00-|SCK|825-914|Fan|BW|8280634|Asymmetric|50.09 46.61 54.98 48.23 52.06 56.15 42.88|3 M5x120° Ø100mm Ø117mm|Downstream|39.40|192.00|No|VW|0.00|7.60|1.00|0.00|999999|10.00|520.00|7|Yes|27.00|0.00|CCW|Axial
SCK8322|00-|SCK|825-914|Fan|FW|8280762|Symmetric|45|M5 Milled Ø6.5mm shaft|Upstream|37.00|150.00|Yes||346.00|0.00|0.00|0.00|6605|4.70|330.00|8|Yes|32.40|2.00|CW|Axial
SCK8329|00-|SCK|825-914|Fan|FW|8280708|Asymmetric|41.93 47.81 46.79 42.66 45.61 41.88 51.46 41.86|M6 Milled Ø8mm shaft|Upstream|38.00|160.60|Yes||383.00|2.00|1.00|0.00|7781|4.85|370.00|8|Yes|22.00|2.00|CW|Axial
SCK8474|00-|SCK|825-914|Fan|FW|8280748|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|35.00|150.00|Yes||300.00|0.00|0.00|0.00|4127|0.00|290.00|12|Yes|0.00|2.50|CW|Axial
SCK8528|00-|SCK|825-914|Fan|FW|8280771|Asymmetric|43.5 48.7 57 61.6 57 48.7 43.5|M6 Milled Ø8mm shaft|Upstream|41.70|160.60|Yes||383.00|0.00|0.00|0.00|8095|6.85|370.00|7|Yes|21.00|2.00|CW|Axial
SCK8528|01-|SCK|825-914|Fan|FW|8280808|Asymmetric|43.5 48.7 57 61.6 57 48.7 43.5|M6 Milled Ø8mm shaft|Upstream|41.70|160.60|Yes||383.00|0.00|0.00|0.00|8095|3.15|370.00|7|Yes|21.00|2.00|CW|Axial
SCK8548|00-|SCK|825-914|Fan|FW|8280780|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|36.60|172.40|Yes||429.40|3.00|1.00|0.00|14602|1.10|415.00|9|Yes|27.00|2.80|CW|Axial
SCK8585|00-|SCK|825-914|Fan|FW|8280755|Asymmetric|41.93 47.81 46.79 42.66 45.61 41.88 51.46|M5 Milled Ø6.5mm shaft|Upstream|40.00|180.00|Yes||438.50|0.00|0.00|0.00|15130|0.60|420.00|8|Yes|25.00|2.50|CW|Axial
SCK9031|00-|SCK|825-914|Fan|BW|8280812|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Downstream|32.50|190.00|Yes|VW|529.00|3.00|2.00|0.00|0|1.43|519.00|7|Yes|25.80|2.80|CCW|Axial
SCK9283|00-|SCK|825-914|Fan|FW|8280660|Symmetric|0|M5 Milled Ø6.5mm shaft to Sintered|Upstream|34.82|142.95|Yes|L|360.00|2.00|1.00|0.00|4560|2.95|344.50|8|Yes|20.35|1.83|CW|Axial
SCK9384|01-|SCK|825-914|Fan|FW|8280872|Asymmetric|24.98 34.92 40.08 43.75 45.34 34.59 34.63 41.72 50.19|M5 Milled Ø6.5mm shaft|Upstream|37.00|150.00|Yes||485.00|3.00|1.50|0.00|14741|11.40|460.00|9|Yes|17.00|2.55|CW|Axial
SCK9384|00-|SCK|825-914|Fan|FW|8280798|Asymmetric|24.98 34.92 40.08 43.75 45.34 34.59 34.63 41.72 50.19|M5 Milled Ø6.5mm shaft|Upstream|37.00|150.00|Yes||485.00|3.00|1.50|0.00|14741|11.40|460.00|9|Yes|17.00|2.55|CW|Axial
SCK9391|00-|SCK|825-914|Fan|FW|8280779|Asymmetric|30.13126 43.62695 29.94549 29.9614 29.9455 34.7206 30.4423 40.8002 29.9953 30.2453|3 M5x120° Ø100mm Ø117mm|Upstream|40.00|170.00|Yes||429.00|2.00|1.50|0.00|16478|2.60|415.00|11|Yes|27.50|2.80|CCW|Axial
SCK9489|00-|SCK|825-914|Fan|FW|8280492|Asymmetric|39.3 41.2 40.8 39.3 39.2 39.2 42.7 39.1 39.2|3 M5x120° Ø100mm Ø117mm|Upstream|37.00|187.00|Yes||489.00|2.50|1.00|0.00|21193|3.90|475.00|9|Yes|27.00|2.80|CCW|Axial
SCK9505|00-|SCK|825-914|Fan|FW|8280842|Asymmetric|30.13126 43.62695 29.94549 29.9614 29.9455 34.7206 30.4423 40.8002 29.9953 30.2453|3 M5x120° Ø117mm|Upstream|40.00|170.00|Yes||429.00|1.50|0.50|0.00|14254|8.50|415.00|11|Yes|23.00|2.80|CCW|Axial
8250040|00|825|825-914|Fan|RADIAL|0|Symmetric|0|Seeger and Ø2.5 pin on Ø10mm shaft|Upstream|45.00|124.00|No||305.00|1.00|0.00|0.00|0|0.00|305.00|6|No|0.00|0.00|CW|Axial
8250155|01-|825|825-914|Fan|FW|8280537|Asymmetric|39.1 39.2 39.3 41.2 40.8 39.3 39.2 39.2 42.7|3 M5x120° Ø117mm|Upstream|39.00|185.00|Yes||484.00|5.00|2.00|0.00|19058|3.35|475.00|9|Yes|21.30|2.80|CW|Axial
8250155|02-|825|825-914|Fan|FW|8280537|Asymmetric|39.1 39.2 39.3 41.2 40.8 39.3 39.2 39.2 42.7|3 M5x120° Ø117mm|Upstream|39.00|185.00|Yes||484.00|5.00|2.00|0.00|19058|3.35|475.00|9|Yes|21.30|2.80|CW|Axial
8250155|00-|825|825-914|Fan|FW|8280537|Asymmetric|39.3 41.2 40.8 39.3 39.2 39.2 42.7 39.1 39.2|3 M5x120° Ø117mm|Upstream|39.00|185.00|Yes|VW|484.00|5.60|2.00|0.00|0|3.35|475.00|9|Yes|21.30|2.80|CW|Axial
8250155|02a|825|825-914|Fan|FW|8280537|Asymmetric|39.1 39.2 39.3 41.2 40.8 39.3 39.2 39.2 42.7|3 M5x120° Ø117mm|Upstream|39.00|185.00|Yes||484.00|5.00|2.00|0.00|19058|3.35|475.00|9|Yes|21.30|2.80|CW|Axial
8250183|01-|825|825-914|Fan|FW|8280578|Asymmetric|54.25, 58.22, 45.46, 45.46, 63.42, 47.46|M5 Milled Ø6.5mm shaft|Upstream|34.70|150.00|Yes||485.00|1.50|2.00|0.00|16305|7.76|460.00|7|Yes|17.00|2.75|CW|Axial
8250183|01a|825|825-914|Fan|FW|8280578|Asymmetric|58.05, 48.34, 48.36, 54.49, 53.48, 48.35|M5 Milled Ø6.5mm shaft|Upstream|34.70|150.00|Yes||485.00|1.50|2.00|0.00|16305|7.76|460.00|7|Yes|17.00|2.75|CW|Axial
8250183|00-|825|825-914|Fan|FW|8280578|Asymmetric|54.25, 58.22, 45.46, 45.46, 63.42, 47.46|M5 Milled Ø6.5mm shaft|Upstream|34.70|150.00|Yes||485.00|1.50|2.00|0.00|16305|7.76|460.00|7|Yes|17.00|2.50|CW|Axial
8250184|01-|825|825-914|Fan|FW|8280349|Asymmetric|35.6 35.7 45.6 37.3 43.5 37.5 38.4 39.2 47|3 M5x120° Ø100mm Ø117mm|Upstream|43.50|182.00|Yes||488.00|3.00|3.00|0.00|0|6.60|460.00|9|Yes|26.00|2.80|CW|Axial
8250184|00-|825|825-914|Fan|FW|8280349|Asymmetric|35.6 35.7 45.6 37.3 43.5 37.5 38.4 39.2 47|3 M5x120° Ø100mm Ø117mm|Upstream|43.50|182.00|Yes||488.00|3.00|3.00|0.00|0|6.60|460.00|9|Yes|26.00|2.80|CW|Axial
8250184|00a|825|825-914|Fan|FW|8280349|Asymmetric|35.6 35.7 45.6 37.3 43.5 37.5 38.4 39.2 47|3 M5x120° Ø100mm Ø117mm|Upstream|43.50|182.00|Yes||488.00|3.00|3.00|0.00|0|6.60|460.00|9|Yes|26.00|2.80|CW|Axial
8250184|03-|825|825-914|Fan|FW|8280349|Asymmetric|35.6 35.7 45.6 37.3 43.5 37.5 38.4 39.2 47|3 M5x120° Ø100mm Ø117mm|Upstream|43.50|182.00|Yes||488.00|3.00|3.00|0.00|21183|6.60|460.00|9|Yes|26.00|2.80|CW|Axial
8250184|02-|825|825-914|Fan|FW|8280349|Asymmetric|35.6 35.7 45.6 37.3 43.5 37.5 38.4 39.2 47|3 M5x120° Ø100mm Ø117mm|Upstream|43.50|182.00|Yes||488.00|3.00|3.00|0.00|21496|6.60|460.00|9|Yes|26.00|2.80|CW|Axial
8250185|02-|825|825-914|Fan|FW|8280400|Asymmetric|29.8 39 29.2 34.4 33.6 29.2 35.5 29.1 37.4 33.7|3 M5x120° Ø100mm|Upstream|39.60|150.00|Yes||300.00|3.50|2.50|0.00|0|7.90|290.00|11|Yes|25.70|2.50|CW|Axial
8250185|01-|825|825-914|Fan|FW|8280400|Asymmetric|29.8 39 29.2 34.4 33.6 29.2 35.5 29.1 37.4 33.7|3 M5x120° Ø100mm|Upstream|39.60|150.00|Yes||300.00|3.50|2.50|0.00|0|7.90|290.00|11|Yes|25.70|2.50|CW|Axial
